id,accept_final_offers,accepting_final_offers_end_at,accepting_final_offers_start_at,accepting_final_offers_initial_offer,active_listing_valuation_id,asset,buy_now_price,buy_now_price_multiple,buy_now_price_multiple_source,custom_earnings_by_region_chart,default_buy_now_price,earnings_file,expiration,featured_source,generic_financials,hidden,included_rights,is_eligible_to_withdraw_offers_placed_before_update,is_featured,is_in_feature_queue,is_owner,is_track_list_hidden,kind,marketplace_median,marketplace_median_multiplier,marketplace_median_source,minimum_price,offers_awaiting_acceptance,offers_received_count,other_info,owner_last_active_date,performing_artist_analysis,proxy_increment_amount,published_date,requested_buy_now_price,royx_take,seller_id,state,term,term_expiration,term_return_amount,thumbnail_large,title,track_count,unique_bidder_count,valuation_description,last_websocket_message_published_at,Listing ID
5582,TRUE,,,,717043,26881,63500,5.24,ltm,,64200,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,16000,FALSE,24,"<p><strong>Two Statement Sources. </strong>Royalties for the works &ldquo;Mochi,&rdquo; &ldquo;My Song&rdquo; and &ldquo;Party&rdquo; include payments from ASCAP for US-based performances and BMI for performances outside of the US. The winning bidder will receive payments from both BMI and ASCAP administered by Royalty Exchange. Royalties for all other works will be paid by BMI for the world.&nbsp;</p>

<p><strong>Distribution Schedule: </strong>BMI and ASCAP both pay Quarterly. BMI&rsquo;s schedule is available <a href=""https://www.bmi.com/creators/royalty/how_we_pay_royalties"">here</a>. ASCAP&rsquo;s schedule is available <a href=""https://www.ascap.com/distributionschedule"">here</a>.&nbsp;<br />
<br />
<strong>Earnings Note.</strong>&nbsp;Last 12 Months include 4Q2022-3Q2023 for BMI (BMI reports on the period earned) and 1Q2023-4Q2023 for ASCAP (ASCAP reports on the period paid).</p>

<p><em><strong>This catalog will not be automatically added to the Secondary Market of The Exchange. The winning bidder can contact Royalty Exchange to relist.&nbsp;</strong></em></p>",2024-04-06T00:48:28.201780Z,"<p>&quot;Party,&quot; a multi-platinum hit by Chris Brown featuring Usher and Gucci Mane, was released on December 16, 2016, as the lead single from his eighth album, <em>Heartbreak on a Full Moon</em>&nbsp;(2017). This track, alongside &quot;Hope You Do,&quot; released on October 31, 2017, from the same album, showcases Brown&#39;s versatility, blending R&amp;B with soul and trap. The collaboration highlights a fusion of styles across R&amp;B and hip-hop generations.</p>

<p>French Montana, a Moroccan-American rapper, combines hip-hop with his Moroccan and Bronx roots, creating a distinct sound that has broadened his appeal in the music industry. His work, influenced by his immigrant experience, often explores themes of struggle and success. The included song &ldquo;Yes I Do&rdquo; was released as a single on November 11, 2022 and later featured on the mixtape <em>Coke Boys 6</em>, a collaboration by French Montana and DJ Drama.&nbsp;<br />
<br />
&ldquo;Louie V&rsquo; was released on January 6, 2023 as part of the fifth studio album, <em>I Rest My Case</em>, by rapper YoungBoy Never Broke Again. His music often blends elements of traditional hip-hop, trap, and southern rap, marked by his emotional delivery and lyrical content.</p>",500,2024-03-21T17:02:56.582830Z,,0.15,113481,filled,life_of_rights,,,,"Chris Brown, French Montana + More Songwriter Royalties",87,10,5223,2025-04-14T16:43:51.181387Z,5582
5178,TRUE,,,,713426,21556,220000,7.76,ltm,,189800,,2024-05-15T06:00:00Z,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,direct_listing,"***,***",,,95000,FALSE,89,"<p><strong>Payment Schedule.</strong>&nbsp;Capitol Christian Music Label reports earnings quarterly as presented in the listing below. However, payments are released bi-annually in April and November. The winning bidder will receive bi-annual payments for the combined quarters of that period. For example, 3Q2023 and 4Q2023 will be paid in April 2024 and 1Q2024 and 2Q2024 will be paid in November 2024.<br />
<br />
<strong>Earnings Note.</strong>&nbsp;Capitol Christian Music Label does not report earnings by territory. You&#39;ll notice in the bar chart below that territory information is listed as unreported.</p>

<p><strong><em>This catalog will not be automatically added to the Secondary Market of The Exchange. The winning bidder can contact Royalty Exchange to relist.&nbsp;</em></strong></p>

<p>&nbsp;</p>",2024-04-05T22:39:22.946188Z,"<p>NF, whose real name is Nathan John Feuerstein, is an American rapper, singer, and songwriter known for his deep and introspective lyrics. NF&#39;s music often explores personal and emotional themes, including his struggles with mental health, faith, and personal relationships. His style blends elements of rap, hip hop, and occasionally rock, characterized by its raw honesty and intensity.</p>",1500,2023-05-22T17:15:51.430141Z,,0.15,127792,filled,life_of_rights,,,,Producer Royalties from Hip-Hop Artist NF,14,8,5005,2025-01-16T20:26:35.412743Z,5178
4594,TRUE,,,,718125,13837,21000,9.87,ltm,,16000,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,15000,FALSE,35,,2024-04-04T05:25:11.517807Z,,200,2022-04-15T14:35:35.875608Z,,0.064,105789,filled,life_of_rights,,,,"Publishing: NBA YoungBoy's ""Carter Son""",2,12,,2025-01-16T20:26:35.412743Z,4594
5032,TRUE,,,,718203,19877,38500,8.91,ltm,,46800,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,4853.02,FALSE,35,,2024-03-04T19:32:01.421549Z,,300,2023-02-06T17:54:15.801865Z,,0.08,77446,filled,life_of_rights,,,,"""D Rose"" by Lil Pump - Publishing Royalties",1,6,,2025-01-16T20:26:35.412743Z,5032
5291,TRUE,,,,718257,22731,205663,13.74,ltm,,,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,,,,100000,FALSE,30,"<p><strong>About the Asset.&nbsp;</strong>This asset earns from music written for the award-winning&nbsp;<em>Shrek&nbsp;</em>film franchise. The catalog generates royalties when the films air on TV, are streamed online, when this music is streamed in the films&rsquo; soundtracks and anytime the music plays&nbsp;on Shrek&rsquo;s theme park rides.</p>

<p>The catalog includes royalties from the four feature films:&nbsp;<em>Shrek</em>,&nbsp;<em>Shrek 2</em>,&nbsp;<em>Shrek the Third</em>, and&nbsp;<em>Shrek Forever After</em>. It also earns from the holiday TV special&nbsp;<em>Shrek The Halls&nbsp;</em>and any time this music is used in other TV, film, or commercial programming. For example, a scene of&nbsp;<em>Shrek&nbsp;</em>is prominently featured in the 2007 Will Smith movie&nbsp;<em>I Am Legend</em>. Subsequently, this catalog earns a public performance royalty when&nbsp;<em>I Am Legend</em>&nbsp;airs on TV or is streamed as well.<br />
&nbsp;</p>

<p><strong>Similar Listings.&nbsp;</strong>&nbsp;We&#39;ve previously sold a larger percentage&nbsp;of the seller&#39;s interest via&nbsp;<a href=""https://auctions.royaltyexchange.com/orderbook/asset-detail/4220"">Asset ID&nbsp;4220 for $888,889</a>.&nbsp;</p>",2024-04-02T22:29:39.700198Z,,800,2023-08-03T17:02:26.303874Z,,0.064,26674,filled,life_of_rights,,,,Shrek - Music From The Award-Winning Film Franchise,785,12,,2025-01-16T20:26:35.412743Z,5291
5580,TRUE,,,,716001,26743,63000,24.68,ltm,,,,2024-04-16T06:00:00Z,,,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,direct_listing,,,,15000,FALSE,71,"<p>This is a unique asset with a 142-year earning history of monthly payments for gross sales of Listerine Antiseptic. This royalty income is derived from what has been called one of the most remarkable business transactions in U.S. business history. As the winning bidder, you&rsquo;ll own a royalty interest in the gross global sales of Listerine Antiseptic mouthwash.&nbsp;</p>

<p><strong>What is Being Sold.&nbsp;</strong>A royalty interest in gross sales of Listerine Antiseptic. The royalty interest is derived from an 1881 agreement between the inventor of the Listerine formula and the original distributor of the Listerine product. The royalty agreement calls for a flat rate royalty on worldwide Listerine sales, for as long as Listerine is sold. The agreement has been in effect since 1881, and in 1959 its perpetual nature was upheld in U.S. federal court.</p>

<p><strong>About the Asset.&nbsp;</strong>In 1879, Dr. JJ Lawrence invented Listerine and in 1881, licensed the secret formula to J.W. Lambert and Lambert Pharmaceutical Co., ultimately settling on a royalty based on the number of ounces sold, to be paid to him and his &ldquo;heirs, executors, or assigns&rdquo; for as long as Listerine was sold.</p>

<p>For the next 75 years, the Lawrence family collected these royalties, with the ownership stake splintering between various heirs, some of whom sold portions of their stake to additional owners (such as New York real estate broker John J. Reynolds, who acquired half of the share of these royalties from the Lawrence heirs in 1950).&nbsp;</p>

<p>After Lambert Pharmaceutical merged with Warner-Hudnut in 1955, the newly merged management contested the $1.5 million a year they were paying in royalties in court&hellip; <a href=""https://law.justia.com/cases/federal/district-courts/FSupp/178/655/1642490/""><u>a case they famously lost</u></a> in a decision that remains cited in contract law cases and classes today.&nbsp;</p>

<p>As a result of this decision, the Listerine royalty payments will remain in force for the lifetime of the brand, paid to whoever owns a share. Today, those entities include not only the heirs of the Lawrence family, but also various pension funds, universities, hospitals, and multiple individuals.&nbsp;</p>

<p><strong>Payment Schedule.&nbsp;</strong>U.S.-generated royalties are paid monthly, based on the prior months&rsquo; sales. Royalties from sales in all other countries are paid on a quarterly basis. These sales royalties are calculated on the gross sales of Listerine Antiseptic by Johnson &amp; Johnson.</p>

<p>You&rsquo;ll notice a spike in payments in the first month of every quarter (January, April, July, and October) due to the quarterly foreign royalty payments.<br />
<br />
<strong>Similar Listings.&nbsp;</strong>Recently a similar share of Listerine&nbsp;was sold via <a href=""https://auctions.royaltyexchange.com/orderbook/asset-detail/5538"">Asset ID 5538 for 31 x the Last 12 Months&#39; earnings.</a>&nbsp;<br />
<br />
<strong><em>This catalog will not be automatically added to the Secondary Market of The Exchange. The winning bidder can contact Royalty Exchange to relist.&nbsp;</em></strong></p>",2024-04-02T21:16:11.704557Z,,200,2024-03-12T17:03:54.363058Z,,0.1,77756,filled,life_of_rights,,,https://dh22twu0ekfg6.cloudfront.net/media/orderbook/listings/5580/dalle_20240222_162255_imagine_wide_thumbnail_image_large.png,Listerine Royalties,1,13,,2025-01-16T20:26:35.412743Z,5580
4523,TRUE,,,,717374,12748,87950,7.08,ltm,,,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,,,,83000,FALSE,14,,2023-12-12T16:30:12.169193Z,,700,2022-03-04T20:43:16.438190Z,,0.08,100727,filled,life_of_rights,,,,Pop Music Placed in TV/Film: Naomi August,24,5,,2025-01-16T20:26:35.412743Z,4523
5334,TRUE,,,,717534,23510,59500,2.75,ltm,,,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,,,,20000,FALSE,12,,2024-03-30T20:17:32.329317Z,,1100,2023-09-19T19:59:48.901865Z,,0.08,136604,filled,life_of_rights,,,,"Kane Brown's ""Grand"" - Songwriter Royalties",1,4,,2025-01-16T20:26:35.412743Z,5334
4766,TRUE,,,,713124,16625,23000,7.46,ltm,,24500,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,1719.93,FALSE,12,,2024-03-11T13:59:24.523498Z,,200,2022-08-11T19:03:30.055851Z,,0.08,7712,filled,partial_30_year,2052-08-05T10:14:17.658390Z,,,Choices (Yup) & more E-40 classic tracks - Songwriter Royalties,7,8,,2025-01-16T20:26:35.412743Z,4766
3816,TRUE,,,,717266,7483,65900,6.94,ltm,,67700,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,62000,FALSE,54,,2023-12-05T17:19:54.148947Z,,500,2021-02-12T20:30:57.717854Z,,0.064,38121,filled,life_of_rights,,,,Royalties From New Kids On The Block + Akon,3,23,,2025-01-16T20:26:35.412743Z,3816
5004,TRUE,,,,717464,19572,69950,6.43,ltm,,79000,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"**,***",,,60000,FALSE,19,,2024-02-01T14:42:37.059315Z,,600,2023-01-19T22:33:41.900439Z,,0.08,100727,filled,life_of_rights,,,,"Hip-Hop Publishing feat. NoCap, Quando Rondo and More",11,10,,2025-01-16T20:26:35.412743Z,5004
5452,TRUE,,,,715230,24670,180000,8.9,ltm,,204700,,2024-05-31T06:00:00Z,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,direct_listing,"***,***",,,75000,FALSE,18,"<p><em><strong>This catalog will not be automatically added to the Secondary Market of The Exchange. The winning bidder can contact Royalty Exchange to relist.&nbsp;</strong></em></p>

<p>&nbsp;</p>

<p>&nbsp;</p>",2024-03-28T16:51:24.550829Z,"<p>This catalog features Kreepa&rsquo;s viral track &ldquo;Oh no,&rdquo; 2Pac&rsquo;s classic &ldquo;Still Ballin &#39;&#39; and more.&nbsp;</p>

<p>The song &quot;Oh No (Instrumental)&quot; by Kreepa and &ldquo;Streets Favorite &#39;&#39; by Capone became widely popular on social media. Both tracks include a sample from the 1964 girl group classic &quot;Remember (Walking In The Sand)&quot; by The Shangri-Las.The song&#39;s refrain, &quot;Oh no, Oh, no, Oh, no, no, no, no, no,&quot; is particularly notable and often used in videos depicting humorous or unexpected situations.&nbsp;</p>

<p>&quot;Still Ballin&#39; (Nitty Remix)&quot; is a song by the renowned American rapper 2Pac, featuring Trick Daddy. It was released as a part of the 2002 posthumous album &quot;Better Dayz&quot; and came out as a promo single in 2003.&nbsp;</p>

<p>You&rsquo;ll instantly recognize the biggest track in this listing, take a listen at the media section below.</p>",1100,2024-01-04T18:03:45.235036Z,,0.15,126958,filled,life_of_rights,,,,"2Pac, Kreepa & Capone - Publisher Royalties",38,7,,2025-01-16T20:26:35.412743Z,5452
5604,TRUE,,,,717602,26635,,,,,72000,,2024-08-12T06:00:00Z,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,25000,FALSE,10,"<p><b data-stringify-type=""bold"">Copyright Length.</b>&nbsp;The copyright term for this asset will be valid through 2065. The original recording was released in 1970 and according to U.S. copyright law, the copyright was automatically renewed to last 95 years from the creation date (rather than the life of the author +70 years, which is the copyright length for works published beginning in 1978).<br />
<br />
<strong>Territory Note.&nbsp;</strong>Only earnings generated in the US and Canada are&nbsp;included in this sale.<br />
<br />
<em>This catalog will not be automatically added to the Secondary Market of The Exchange. The winning bidder can contact Royalty Exchange to relist.&nbsp;</em></p>",2024-03-27T00:33:05.231665Z,"<p><em>Band of Gypsys</em>&nbsp;is a live album by Jimi Hendrix and the first without his original group, the Jimi Hendrix Experience. Recorded on January 1, 1970, at the Fillmore East in New York City, <em>Band of Gypsys</em>&nbsp;showcased a new direction for Hendrix with bandmates Billy Cox on bass and Buddy Miles on drums, emphasizing more funk and R&amp;B elements.</p>

<p>The album is noted for its departure from the psychedelic rock sound that Hendrix was famously associated with, moving towards a blend more in line with soul, funk, and the blues. It includes some of Hendrix&#39;s most notable live performances, such as &quot;Machine Gun,&quot; a lengthy, improvisational track that Hendrix dedicated to the soldiers fighting in Vietnam, showcasing his extraordinary guitar skills and use of effects to simulate the sounds of warfare.&nbsp;</p>

<p>The cultural impact of <em>Band of Gypsys</em> extends beyond just the music. It was a pivotal moment in rock history, showcasing an all-Black rock band at a time when the music industry and the world were deeply divided by racial issues.&nbsp;</p>",400,2024-03-26T16:59:29.298828Z,,0.12,26674,filled,life_of_rights,,,,Royalty Share from Jimi Hendrix’s “Band of Gypsys”,9,6,5228,2025-01-16T20:26:35.412743Z,5604
3479,TRUE,,,,717222,6141,5434.78,4.82,ltm,,2800,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,secondary_listing,"*,***",,,4500,FALSE,53,"<p>Previous transaction:&nbsp;<a href=""https://auctions.royaltyexchange.com/auctions/streaming-driven-latin-hip-hop/#Overview"" target=""_blank"">Streaming-Driven Latin Hip-Hop</a><strong> </strong>closed on 7/22/2019&nbsp;at $7,750 (3.27x).</p>",2024-03-26T19:55:23.924958Z,,100,2020-08-24T16:55:27.250639Z,,0.08,19173,filled,partial_10_year,2029-07-22T06:00:00Z,,,Streaming-Driven Latin Hip-Hop,3,28,,2025-01-16T20:26:35.412743Z,3479
5535,TRUE,,,,712948,26269,74500,5.57,ltm,,87500,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,direct_listing,"**,***",,,45000,FALSE,22,"<p>The <a href=""https://auctions.royaltyexchange.com/orderbook/asset-detail/5533"">Publisher&rsquo;s share</a> of public performance royalties recently sold for 6.7 times the last 12 month&#39;s earnings. &nbsp;<br />
&nbsp;</p>",2024-03-26T19:27:18.000832Z,"<p>&quot;Sorrows&quot; by Bryson Tiller is a track from his album &quot;Anniversary,&quot; released on October 2, 2020 as part of his return to the music scene. This soulful track showcases Tiller&#39;s vocal versatility and skillfully blends R&amp;B with traces of pop. Also from Tiller is &quot;502 Come Up&quot; from his debut album, &quot;T R A P S O U L,&quot; released on October 2, 2015. The song showcases Tiller&#39;s journey from his humble beginnings in Louisville, Kentucky (represented by the area code 502), to achieving fame in the music industry.&nbsp;</p>

<p>Equally compelling is &quot;Show Out&quot; by the late, great Pop Smoke, featuring Kid Cudi and Skepta. It was released on December 11, 2020, as part of Cudi&#39;s album &quot;Man on the Moon III: The Chosen.&quot; &nbsp;This track takes listeners on an international sonic journey, blending UK grime with American hip-hop, serving as a testament to Pop Smoke&#39;s broad-ranging musical influence.</p>",700,2024-02-20T18:01:53.943492Z,,0.15,75128,filled,30_year,2054-03-26T19:48:55.445928Z,,https://dh22twu0ekfg6.cloudfront.net/media/orderbook/listings/5535/bryson_thumbnail_large.jpg,"Bryson Tiller, Kid Cudi + More Songwriter Royalties",17,6,5137,2025-01-16T20:26:35.412743Z,5535
